ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),ATMOSPHERIC PRESSURE (hPa),TEMPERATURE (F),RELATIVE HUMIDITY (%),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Altitude-atmospheric pressure ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,GPS NMEA,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
9.7318,-1.0594,0.8906,9.6992,-1.1284,0.9064,0.0326,0.069,-0.0158,0.0292,-0.0301,0.0627,0,-8.06,-38.68,-0.46,178.92,6.61,-84.66,3.1,999.01,82.6,23.1,33.591,39.672707,-78.71662,648.39,762.2722328,,0,19.35484,,16 / 19,"$GPRMC,183650,A,3940.362527,N,07842.997693,W,0.0,,150117,0.0,E,D*23::$GPGSA,A,3,01,10,11,12,14,15,18,20,21,24,25,27,1.0,0.7,0.7*3D::$GPGGA,183650,3940.362527,N,07842.997693,W,2,14,0.7,243.0,M,-42.0,M,,*7D::$GPGSV,3,3,19,31,34,217,22,32,66,330,28*7B::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,3,3,19,82,00,000,*57",6720007,2017-01-15 17:47:00:738
9.739,-1.1187,0.8446,9.7035,-1.097,0.8993,0.0355,-0.0216,-0.0547,0.039,-0.0347,0.0633,0,-5.08,-42.02,3.57,173.99,6.42,-84.7,3.1,999.02,82.7,23.2,48.388,39.672733,-78.71663,645.16,759.9526265,,0,12.903226,,16 / 19,"$GPRMC,183700,A,3940.364009,N,07842.998081,W,0.0,,150117,0.0,E,D*22::$GPGSA,A,3,01,10,11,12,14,15,18,20,21,24,25,27,1.1,0.8,0.7*33::$GPGGA,183700,3940.364009,N,07842.998081,W,2,14,0.8,242.0,M,-42.0,M,,*72::$GPGSV,3,3,19,31,34,217,20,32,66,330,28*79::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,3,3,19,82,00,000,*57",6730007,2017-01-15 17:47:10:738
9.7019,-1.0786,0.8727,9.7071,-1.0802,0.8809,-0.0052,0.0016,-0.0082,0.0289,-0.0283,0.0606,0,-5.26,-39.13,0.93,177.89,6.32,-84.81,3.1,999.02,82.7,23.4,24.058,39.672737,-78.71664,641.94,759.9526265,,0,12.903226,,16 / 19,"$GPRMC,183710,A,3940.364283,N,07842.998381,W,0.0,,150117,0.0,E,D*20::$GPGSA,A,3,01,10,11,12,14,15,18,20,21,24,25,27,1.1,0.8,0.7*33::$GPGGA,183710,3940.364283,N,07842.998381,W,2,14,0.8,241.0,M,-42.0,M,,*73::$GPGSV,3,3,19,32,66,330,30,10,74,147,*73::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,3,3,19,82,00,000,*57",6740007,2017-01-15 17:47:20:738
9.6911,-1.0864,0.8721,9.7067,-1.0819,0.8832,-0.0156,-0.0045,-0.0111,0.0338,-0.0359,0.0606,0,-5.29,-39.45,0.63,177.89,6.33,-84.8,3.1,999.02,82.6,23.4,25.476,39.67274,-78.71664,641.94,759.9526265,,0,12.903226,,15 / 18,"$GPRMC,183721,A,3940.364448,N,07842.998511,W,0.0,,150117,0.0,E,D*2C::$GPGSA,A,3,01,10,11,12,14,15,18,20,21,24,25,27,1.0,0.8,0.7*32::$GPGGA,183721,3940.364448,N,07842.998511,W,2,14,0.8,241.0,M,-42.0,M,,*7F::$GPGSV,3,3,18,31,34,217,20,32,66,330,28*78::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,2,2,18,65,58,343,31,81,09,307,20,71,06,116,19,82,00,000,*66",6750007,2017-01-15 17:47:30:738
9.7121,-1.0876,0.8978,9.7074,-1.0805,0.8769,0.0047,-0.0071,0.0209,0.0362,-0.0316,0.0609,0,-5.51,-39.45,0.64,177.77,6.33,-84.84,3.1,999.03,82.5,23.6,23.014,39.672745,-78.71664,641.94,759.9265943,,0,9.677419,,15 / 19,"$GPRMC,183731,A,3940.364532,N,07842.998559,W,0.0,,150117,0.0,E,D*2D::$GPGSA,A,3,01,10,11,12,14,18,24,25,31,32,,,1.0,0.7,0.7*3E::$GPGGA,183731,3940.364532,N,07842.998559,W,2,10,0.7,241.0,M,-42.0,M,,*75::$GPGSV,3,3,19,31,34,217,24,32,66,330,29*7C::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,3,3,19,82,00,000,*57",6760007,2017-01-15 17:47:40:739
9.7127,-1.0798,0.8787,9.7056,-1.0888,0.8865,0.0071,0.009,-0.0078,0.0298,-0.0319,0.0636,0,-4.85,-39.74,0.64,177.94,6.37,-84.78,3.1,998.95,82.3,23.6,35.175,39.672745,-78.716644,641.94,947.4092032,,0,29.032257,,15 / 19,"$GPRMC,183740,A,3940.364761,N,07842.998764,W,0.0,,150117,0.0,E,D*23::$GPGSA,A,3,01,10,11,12,14,18,24,25,31,32,,,1.0,0.7,0.7*3E::$GPGGA,183740,3940.364761,N,07842.998764,W,2,10,0.7,241.0,M,-42.0,M,,*7B::$GPGSV,3,3,19,31,34,217,22,32,66,330,28*7B::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,3,3,19,82,00,000,*57",6770007,2017-01-15 17:47:50:738
9.7091,-1.0756,0.8954,9.7055,-1.0883,0.8881,0.0036,0.0127,0.0073,0.0286,-0.0307,0.0609,0,-4.52,-39.77,0.64,177.94,6.37,-84.77,3.1,998.96,82.4,23.7,38.307,39.67275,-78.716644,638.71,947.4092032,,0,29.032257,,15 / 19,"$GPRMC,183750,A,3940.364821,N,07842.998941,W,0.0,,150117,0.0,E,D*20::$GPGSA,A,3,01,10,11,12,14,18,24,25,31,32,,,1.0,0.7,0.7*3E::$GPGGA,183750,3940.364821,N,07842.998941,W,2,10,0.7,240.0,M,-42.0,M,,*79::$GPGSV,3,3,19,32,66,331,28,14,47,291,*77::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,3,3,19,82,00,000,*57",6780008,2017-01-15 17:48:00:738
9.7133,-1.0924,0.8948,9.7062,-1.0882,0.8813,0.0071,-0.0041,0.0135,0.0295,-0.0307,0.0587,0,-4.35,-40.07,0.64,178.07,6.38,-84.81,3.1,998.96,82.2,23.6,34.171,39.67275,-78.716644,638.71,947.4092032,,0,29.032257,,15 / 19,"$GPRMC,183800,A,3940.364829,N,07842.998958,W,0.0,,150117,0.0,E,D*2A::$GPGSA,A,3,01,10,11,12,14,18,24,25,31,32,,,1.0,0.8,0.7*31::$GPGGA,183800,3940.364829,N,07842.998958,W,2,10,0.8,240.0,M,-42.0,M,,*7C::$GPGSV,3,3,19,31,35,217,27,32,66,331,30*77::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,3,3,19,82,00,000,*57",6790007,2017-01-15 17:48:10:738
9.727,-1.1103,0.7374,9.7063,-1.0888,0.8786,0.0207,-0.0215,-0.1412,0.0338,-0.0276,0.0651,0,-4.33,-40.06,0.66,178.07,6.37,-84.83,3.1,998.98,82.1,23.9,52.013,39.67275,-78.716644,638.71,947.4092032,,0,29.032257,,15 / 19,"$GPRMC,183811,A,3940.364858,N,07842.998981,W,0.0,,150117,0.0,E,D*28::$GPGSA,A,3,01,10,11,12,14,18,24,25,31,32,,,1.1,0.8,0.8*3F::$GPGGA,183811,3940.364858,N,07842.998981,W,2,10,0.8,240.0,M,-42.0,M,,*7E::$GPGSV,3,3,19,31,35,217,23,32,66,331,31*72::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,3,3,19,82,00,000,*57",6800007,2017-01-15 17:48:20:738
9.6917,-1.093,0.8727,9.7059,-1.0914,0.8804,-0.0141,-0.0015,-0.0077,0.0411,-0.0426,0.0615,0,-4.03,-40,0.66,178.07,6.39,-84.81,3.1,998.91,82.1,23.9,30.101,39.67275,-78.716644,638.71,945.9514083,,0,29.032257,,15 / 19,"$GPRMC,183820,A,3940.364851,N,07842.998972,W,0.0,,150117,0.0,E,D*2F::$GPGSA,A,3,01,10,11,12,14,18,24,25,31,32,,,1.1,0.8,0.8*3F::$GPGGA,183820,3940.364851,N,07842.998972,W,2,10,0.8,240.0,M,-42.0,M,,*79::$GPGSV,3,3,19,31,35,217,26,32,66,331,30*76::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,3,3,19,71,06,116,*5B",6810007,2017-01-15 17:48:30:738
9.6564,-1.1085,0.8793,9.7039,-1.0882,0.9055,-0.0475,-0.0203,-0.0262,0.0304,-0.028,0.0627,0,-4.81,-41.08,0.65,177.97,6.37,-84.67,3.1,999.05,82.1,23.9,42.52,39.67275,-78.716644,638.71,945.9514083,,0,29.032257,,15 / 19,"$GPRMC,,V,,,,,,,,,,N*53::$GPGSA,A,1,,,,,,,,,,,,,,,*1E::$GPGGA,,,,,,0,,,,,,,,*66::$GPGSV,3,3,19,32,66,331,30,14,47,291,*7E::$GPVTG,,T,,M,,N,,K,N*2C::$GLGSV,3,3,19,82,00,000,*57",6820013,2017-01-15 17:48:40:738
9.5493,-1.9112,2.3715,9.3353,-2.1532,2.0945,0.214,0.242,0.277,-0.282,0.002,0.0441,0,-8.87,-30.72,-7.53,190.17,12.66,-77.36,3.1,999.13,82.1,24.1,55.712,39.672768,-78.71663,641.94,947.7956793,,5.4,29.032257,35.4,15 / 19,"$GPRMC,,V,,,,,,,,,,N*53::$GPGSA,A,1,,,,,,,,,,,,,,,*1E::$GPGGA,,,,,,0,,,,,,,,*66::$GPGSV,3,3,19,31,35,217,20,32,66,331,32*72::$GPVTG,,T,,M,,N,,K,N*2C::$GLGSV,3,3,19,82,00,000,*57",6830007,2017-01-15 17:48:50:739
9.9748,0.2221,-0.4483,9.7492,-0.602,-0.8721,0.3086,0.9471,0.3953,0.4076,-0.0939,0.0618,0,-8.42,-27.02,-5.46,191.74,3.41,-95.13,3.1,999.18,82.1,24,60.831,39.67263,-78.71623,638.71,947.7956793,,16.2,29.032257,126.5,15 / 20,"$GPRMC,183850,A,3940.357987,N,07842.973907,W,8.7,126.5,150117,0.0,E,D*04::$GPGSA,A,3,01,10,11,12,14,18,24,25,31,32,,,1.0,0.7,0.7*3E::$GPGGA,183850,3940.357987,N,07842.973907,W,2,10,0.7,240.0,M,-42.0,M,,*7C::$GPGSV,3,3,20,31,35,217,24,32,66,331,30,22,00,000,*4E::$GPVTG,126.5,T,126.5,M,8.7,N,16.2,K,D*1C::$GLGSV,3,3,20,82,00,000,*5D",6840007,2017-01-15 17:49:00:738
9.7085,-1.0636,1.057,9.6848,-1.1056,1.0737,0.0237,0.0419,-0.0167,0.0335,-0.0273,0.0642,0,-10.74,-30.91,-5.62,188.42,6.47,-83.68,3.1,999.04,82.1,23.9,58.649,39.67265,-78.71615,638.71,947.7956793,,0,29.032257,,15 / 20,"$GPRMC,183901,A,3940.358984,N,07842.968926,W,0.0,,150117,0.0,E,D*25::$GPGSA,A,3,01,10,11,12,14,18,24,25,31,32,,,1.0,0.7,0.7*3E::$GPGGA,183901,3940.358984,N,07842.968926,W,2,10,0.7,240.0,M,-42.0,M,,*7C::$GPGSV,3,3,20,31,35,217,22,32,66,331,31,22,00,000,*49::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,3,3,20,82,00,000,*5D",6850007,2017-01-15 17:49:10:740
9.7282,-1.0564,1.0199,9.6976,-1.0484,1.0135,0.015,0.0069,-0.0025,0.0338,-0.0341,0.0661,0,-8.88,-31.22,-4.3,185.46,6.13,-84.03,3.1,999.03,82.1,23.9,20.23,39.67265,-78.71615,638.71,764.1298703,,0,29.032257,,15 / 20,"$GPRMC,183911,A,3940.358913,N,07842.968971,W,0.0,,150117,0.0,E,D*28::$GPGSA,A,3,01,10,11,12,14,18,24,25,31,32,,,0.9,0.6,0.6*36::$GPGGA,183911,3940.358913,N,07842.968971,W,2,10,0.6,240.0,M,-42.0,M,,*70::$GPGSV,3,3,20,31,35,217,24,32,66,331,32,22,00,000,*4C::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,3,3,20,82,00,000,*5D",6860007,2017-01-15 17:49:20:738
9.7049,-1.0361,1.0151,9.6976,-1.0454,1.0167,0.0073,0.0093,-0.0015,0.0289,-0.0331,0.0633,0,-9.17,-31.55,-4.6,187.01,6.12,-84.01,3.1,999,82.1,23.9,46.221,39.67265,-78.71615,638.71,764.1298703,,0,29.032257,,15 / 20,"$GPRMC,183920,A,3940.358837,N,07842.969017,W,0.0,,150117,0.0,E,D*25::$GPGSA,A,3,01,10,11,12,14,18,24,25,31,32,,,0.9,0.6,0.6*36::$GPGGA,183920,3940.358837,N,07842.969017,W,2,10,0.6,240.0,M,-42.0,M,,*7D::$GPGSV,3,3,20,31,35,217,22,32,66,331,32,22,00,000,*4A::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,3,3,20,82,00,000,*5D",6870008,2017-01-15 17:49:30:739
9.7037,-1.0529,1.008,9.6983,-1.0452,1.0107,0.0054,-0.0076,-0.0027,0.0322,-0.0353,0.0633,0,-9.22,-31.53,-4.6,187.02,6.11,-84.05,3.1,999,82,24,20.942,39.67265,-78.71615,638.71,764.1298703,,0,29.032257,,15 / 20,"$GPRMC,183930,A,3940.358813,N,07842.969006,W,0.0,,150117,0.0,E,D*22::$GPGSA,A,3,01,10,11,12,14,18,24,25,31,32,,,0.9,0.6,0.6*36::$GPGGA,183930,3940.358813,N,07842.969006,W,2,10,0.6,240.0,M,-42.0,M,,*7A::$GPGSV,3,3,20,31,35,217,24,32,66,333,34,22,00,000,*48::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,3,3,20,82,00,000,*5D",6880007,2017-01-15 17:49:40:738
9.7091,-1.0439,1.0145,9.6971,-1.0486,1.0183,0.012,0.0047,-0.0038,0.0335,-0.0322,0.0651,0,-9.57,-31.57,-4.6,186.8,6.14,-84.01,3.1,999.04,82,24,19.356,39.67265,-78.71615,638.71,764.1298703,,0,29.032257,,15 / 20,"$GPRMC,183940,A,3940.358805,N,07842.969007,W,0.0,,150117,0.0,E,D*23::$GPGSA,A,3,01,10,11,12,14,18,24,25,31,32,,,0.9,0.6,0.6*36::$GPGGA,183940,3940.358805,N,07842.969007,W,2,10,0.6,240.0,M,-42.0,M,,*7B::$GPGSV,3,1,20,01,11,319,14,10,72,149,27,11,08,299,24,12,29,073,27*7E::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,3,3,20,82,00,000,*5D",6890008,2017-01-15 17:49:50:738
9.7193,-1.0588,1.0343,9.6969,-1.0481,1.0211,0.0146,-0.0108,-0.0073,0.0338,-0.0374,0.0685,0,-7.97,-32.5,-3.85,185.48,6.13,-83.98,3.1,999.05,82,24,24.465,39.67265,-78.71615,638.71,764.1298703,,0,29.032257,,15 / 20,"$GPRMC,183950,A,3940.358807,N,07842.969013,W,0.0,,150117,0.0,E,D*25::$GPGSA,A,3,01,10,11,12,14,18,24,25,31,32,,,0.9,0.7,0.6*37::$GPGGA,183950,3940.358807,N,07842.969013,W,2,10,0.7,240.0,M,-42.0,M,,*7C::$GPGSV,3,3,20,31,35,217,20,32,66,333,32,22,00,000,*4A::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,3,3,20,82,00,000,*5D",6900008,2017-01-15 17:50:00:738
9.7193,-1.0415,1.0163,9.6981,-1.0484,1.0091,0.0212,0.0069,0.0073,0.0261,-0.0325,0.0633,0,-7.38,-32.27,-5.41,187.42,6.14,-84.06,3.1,998.98,82.1,24.1,24.658,39.67265,-78.71615,638.71,764.1298703,,0,29.032257,,15 / 20,"$GPRMC,184001,A,3940.358802,N,07842.969022,W,0.0,,150117,0.0,E,D*28::$GPGSA,A,3,01,10,11,12,14,18,24,25,31,32,,,0.9,0.7,0.6*37::$GPGGA,184001,3940.358802,N,07842.969022,W,2,10,0.7,240.0,M,-42.0,M,,*71::$GPGSV,3,3,20,31,35,217,24,32,66,333,33,22,00,000,*4F::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,3,3,20,82,00,000,*5D",6910008,2017-01-15 17:50:10:739
9.7091,-1.0499,1.0253,9.6973,-1.049,1.0157,0.0117,-8.00E-04,0.0097,0.0387,-0.035,0.0606,0,-7.74,-32.24,-3.82,185.49,6.14,-84.02,3.1,999,82.1,24.2,18.846,39.67265,-78.71615,638.71,764.1298703,,0,29.032257,,15 / 20,"$GPRMC,,V,,,,,,,,,,N*53::$GPGSA,A,1,,,,,,,,,,,,,,,*1E::$GPGGA,,,,,,0,,,,,,,,*66::$GPGSV,3,3,20,31,35,217,23,32,66,333,34,22,00,000,*4F::$GPVTG,,T,,M,,N,,K,N*2C::$GLGSV,3,3,20,82,00,000,*5D",6920008,2017-01-15 17:50:20:738
9.7019,-1.0552,1.0116,9.6977,-1.0509,1.0098,0.0042,-0.0043,0.0018,0.0307,-0.0319,0.0618,0,-7.5,-32.23,-4.11,185.5,6.15,-84.05,3.1,999.07,82,24.2,21.273,39.6724,-78.71695,,762.417011,,,93.548386,,15 / 20,"$GPRMC,184020,A,3940.358798,N,07842.969032,W,0.0,,150117,0.0,E,D*26::$GPGSA,A,3,01,10,11,12,14,18,24,25,31,32,,,0.9,0.6,0.6*36::$GPGGA,184020,3940.358798,N,07842.969032,W,2,10,0.6,240.0,M,-42.0,M,,*7E::$GPGSV,3,3,20,31,35,217,24,32,66,333,34,22,00,000,*48::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,3,3,20,82,00,000,*5D",6930007,2017-01-15 17:50:30:738
9.7031,-1.057,1.0044,9.6974,-1.0505,1.0131,0.0057,-0.0065,-0.0087,0.0329,-0.0313,0.0651,0,-7.49,-32.51,-4.1,185.53,6.15,-84.04,3.1,999.04,82,24.2,21.268,39.6724,-78.71695,,762.417011,,,93.548386,,15 / 20,"$GPRMC,184030,A,3940.358789,N,07842.969036,W,0.0,,150117,0.0,E,D*23::$GPGSA,A,3,01,10,11,12,14,18,24,25,31,32,,,0.9,0.7,0.6*37::$GPGGA,184030,3940.358789,N,07842.969036,W,2,10,0.7,240.0,M,-42.0,M,,*7A::$GPGSV,3,3,20,31,35,217,24,32,66,333,34,22,00,000,*48::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,3,3,20,82,00,000,*5D",6940008,2017-01-15 17:50:40:746
9.6947,-1.066,1.0295,9.6963,-1.0551,1.0193,-0.0016,-0.0109,0.0102,0.0341,-0.0319,0.0609,0,-7.39,-32.18,-3.81,185.68,6.18,-84,3.1,998.98,82.1,24.2,22.245,39.6724,-78.71695,,762.417011,,,93.548386,,15 / 20,"$GPRMC,184041,A,3940.358788,N,07842.969035,W,0.0,,150117,0.0,E,D*27::$GPGSA,A,3,01,10,11,12,14,18,24,25,31,32,,,0.9,0.7,0.7*36::$GPGGA,184041,3940.358788,N,07842.969035,W,2,10,0.7,240.0,M,-42.0,M,,*7E::$GPGSV,3,3,20,32,66,333,33,01,11,319,,22,00,000,*43::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,3,3,20,82,00,000,*5D",6950008,2017-01-15 17:50:50:738
9.7043,-1.0558,1.0193,9.6983,-1.0517,1.0032,0.006,-0.0041,0.0162,0.0332,-0.0292,0.063,0,-7.72,-32.51,-3.81,185.35,6.16,-84.09,3.1,999,81.9,24.1,23.628,39.6724,-78.71695,,762.417011,,,93.548386,,15 / 20,"$GPRMC,,V,,,,,,,,,,N*53::$GPGSA,A,3,01,10,11,12,14,18,24,25,31,32,,,0.9,0.7,0.6*37::$GPGGA,,,,,,0,,,,,,,,*66::$GPGSV,3,3,20,32,66,333,33,01,11,319,,22,00,000,*43::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,3,3,20,82,00,000,*5D",6960007,2017-01-15 17:51:00:738
9.7205,-1.0582,1.0157,9.6976,-1.0541,1.0077,0.0229,0.0023,0.0196,0.0332,-0.0359,0.0651,0,-7.8,-32.46,-3.83,185.5,6.17,-84.07,3.1,999.07,81.7,24.4,27.861,39.67265,-78.71615,638.71,764.1888929,,0,29.032257,,15 / 20,"$GPRMC,184101,A,3940.358778,N,07842.969046,W,0.0,,150117,0.0,E,D*29::$GPGSA,A,3,01,10,11,12,14,18,24,25,31,32,,,1.0,0.7,0.7*3E::$GPGGA,184101,3940.358778,N,07842.969046,W,2,10,0.7,240.0,M,-42.0,M,,*70::$GPGSV,3,3,20,31,35,217,24,32,66,333,34,22,00,000,*48::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,3,3,20,82,00,000,*5D",6970009,2017-01-15 17:51:10:739
9.6995,-1.0618,1.0121,9.6972,-1.0579,1.0074,0.0023,-0.0039,0.0047,0.0338,-0.0325,0.0612,0,-7.22,-32.49,-3.84,185.7,6.19,-84.07,3.1,999.01,81.8,24.4,20.701,39.67265,-78.71615,638.71,764.1888929,,0,29.032257,,15 / 20,"$GPRMC,184110,A,3940.358777,N,07842.969043,W,0.0,,150117,0.0,E,D*23::$GPGSA,A,3,01,10,11,12,14,18,24,25,31,32,,,0.9,0.6,0.6*36::$GPGGA,184110,3940.358777,N,07842.969043,W,2,10,0.6,240.0,M,-42.0,M,,*7B::$GPGSV,3,3,20,31,36,219,26,32,67,336,34,22,00,000,*43::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,3,2,20,65,59,345,35,81,09,306,22,71,04,118,18,72,50,094,29*6D",6980011,2017-01-15 17:51:20:743
9.7031,-1.0666,1.0044,9.697,-1.0564,1.0115,0.0061,-0.0102,-0.0071,0.0264,-0.031,0.0673,0,-7.31,-32.5,-4.15,185.53,6.18,-84.05,3.1,999.04,81.9,24.4,23.56,39.67265,-78.71615,638.71,764.1888929,,0,29.032257,,15 / 20,"$GPRMC,184120,A,3940.358774,N,07842.969038,W,0.0,,150117,0.0,E,D*2F::$GPGSA,A,3,01,10,11,12,14,18,24,25,31,32,,,0.9,0.6,0.6*36::$GPGGA,184120,3940.358774,N,07842.969038,W,2,10,0.6,240.0,M,-42.0,M,,*77::$GPGSV,3,3,20,31,36,219,27,32,67,336,34,22,00,000,*42::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,3,3,20,82,00,000,*5D",6990007,2017-01-15 17:51:30:739
9.6989,-1.0457,1.0026,9.6987,-1.0541,0.9971,2.00E-04,0.0085,0.0055,0.0393,-0.0328,0.0627,0,-6.75,-32.48,-3.82,185.71,6.17,-84.13,3.1,998.95,81.8,24.4,26.574,39.67265,-78.71615,638.71,764.1888929,,0,29.032257,,15 / 20,"$GPRMC,,V,,,,,,,,,,N*53::$GPGSA,A,1,,,,,,,,,,,,,,,*1E::$GPGGA,184130,3940.358767,N,07842.969040,W,2,10,0.6,240.0,M,-42.0,M,,*7B::$GPGSV,3,3,20,31,36,219,27,32,67,336,34,22,00,000,*42::$GPVTG,,T,,M,,N,,K,N*2C::$GLGSV,3,3,20,82,00,000,*5D",7000008,2017-01-15 17:51:40:738
9.7013,-1.0588,1.0086,9.6957,-1.055,1.0247,0.0056,-0.0038,-0.0161,0.0347,-0.0231,0.0596,0,-7.21,-32.47,-4.14,185.68,6.18,-83.97,3.1,998.99,81.9,24.4,20.911,39.67265,-78.71615,638.71,764.1888929,,0,29.032257,,15 / 20,"$GPRMC,184140,A,3940.358764,N,07842.969035,W,0.0,,150117,0.0,E,D*25::$GPGSA,A,3,01,10,11,12,14,18,24,25,31,32,,,0.9,0.7,0.6*37::$GPGGA,184140,3940.358764,N,07842.969035,W,2,10,0.7,240.0,M,-42.0,M,,*7C::$GPGSV,3,3,20,31,36,219,28,32,67,336,35,22,00,000,*4C::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,3,3,20,82,00,000,*5D",7010008,2017-01-15 17:51:50:739
9.7013,-1.0642,1.0032,9.6975,-1.0572,1.0058,0.0038,-0.0071,-0.0026,0.0277,-0.0341,0.0618,0,-7.24,-32.47,-3.82,185.7,6.19,-84.08,3.1,999.04,81.9,24.5,21.118,39.67265,-78.71615,638.71,764.1888929,,0,29.032257,,15 / 20,"$GPRMC,184150,A,3940.358761,N,07842.969032,W,0.0,,150117,0.0,E,D*26::$GPGSA,A,3,01,10,11,12,14,18,24,25,31,32,,,0.9,0.7,0.6*37::$GPGGA,184150,3940.358761,N,07842.969032,W,2,10,0.7,240.0,M,-42.0,M,,*7F::$GPGSV,3,3,20,32,67,336,35,01,11,317,,22,00,000,*4F::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,3,3,20,82,00,000,*5D",7020007,2017-01-15 17:52:00:739
9.7229,-1.0642,1.0092,9.6978,-1.0538,1.0064,0.0251,-0.0105,0.0027,0.0393,-0.0328,0.0639,0,-7.23,-32.47,-3.82,185.7,6.17,-84.08,3.1,999.07,81.9,24.5,22.809,39.50677,-77.57147,,598.152392,,,10945.161,,15 / 20,"$GPRMC,184200,A,3940.358752,N,07842.969034,W,0.0,,150117,0.0,E,D*26::$GPGSA,A,3,01,10,11,12,14,18,24,25,31,32,,,1.0,0.7,0.7*3E::$GPGGA,184200,3940.358752,N,07842.969034,W,2,10,0.7,240.0,M,-42.0,M,,*7F::$GPGSV,3,3,20,31,36,219,27,32,67,336,35,22,00,000,*43::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,3,3,20,82,00,000,*5D",7030007,2017-01-15 17:52:10:739
9.6977,-1.0517,1.0133,9.6973,-1.0538,1.0115,5.00E-04,0.0021,-0.0056,0.0329,-0.0335,0.0636,0,-7.23,-32.19,-3.82,185.7,6.17,-84.05,3.1,999.01,81.8,24.6,18.564,39.50677,-77.57147,,598.152392,,,10945.161,,15 / 20,"$GPRMC,184211,A,3940.358752,N,07842.969030,W,0.0,,150117,0.0,E,D*22::$GPGSA,A,3,01,10,11,12,14,18,24,25,31,32,,,1.0,0.7,0.7*3E::$GPGGA,184211,3940.358752,N,07842.969030,W,2,10,0.7,240.0,M,-42.0,M,,*7B::$GPGSV,3,3,20,31,36,219,28,32,67,336,34,22,00,000,*4D::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,3,3,20,82,00,000,*5D",7040007,2017-01-15 17:52:20:738
9.7037,-1.0582,1.0187,9.697,-1.0564,1.0108,0.0067,-0.0018,0.0079,0.039,-0.0331,0.0639,0,-7.13,-32.53,-4.09,185.53,6.18,-84.05,3.1,999.08,81.8,24.6,18.192,39.50677,-77.57147,,598.152392,,,10945.161,,15 / 20,"$GPRMC,184221,A,3940.358753,N,07842.969020,W,0.0,,150117,0.0,E,D*21::$GPGSA,A,3,01,10,11,12,14,18,24,25,31,32,,,1.0,0.7,0.7*3E::$GPGGA,184221,3940.358753,N,07842.969020,W,2,10,0.7,240.0,M,-42.0,M,,*78::$GPGSV,3,3,20,31,36,219,30,32,67,336,35,22,00,000,*45::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,3,3,20,71,04,118,*5D",7050008,2017-01-15 17:52:30:738
