ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),ATMOSPHERIC PRESSURE (hPa),TEMPERATURE (F),RELATIVE HUMIDITY (%),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Altitude-atmospheric pressure ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,GPS NMEA,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
9.8785,-1.4281,1.06,9.6605,-1.2704,1.1099,0.218,-0.1577,-0.0499,0.0377,-0.0527,0.0688,0,4.44,8.84,19.05,62.18,7.44,-83.45,3.1,984.54,77.6,22.6,71.948,39.83559,-84.64955,977.42,1126.097733,,129.6,29.032257,270.2,10-Nov,"$GPRMC,000600,A,3950.135392,N,08438.972872,W,70.0,270.2,160117,0.0,E,D*3C::$GPGSA,A,3,03,07,08,09,14,16,22,23,26,27,29,31,1.3,1.0,0.8*37::$GPGGA,000600,3950.135392,N,08438.972872,W,2,13,1.0,334.0,M,-31.0,M,,*7B::$GPGSV,3,3,11,31,07,094,22,07,20,291,,21,00,000,*4D::$GPVTG,270.2,T,270.2,M,70.0,N,129.6,K,D*1D::$GLGSV,1,1,0,*79",26470008,2017-01-15 19:06:00:739
9.3655,-1.3557,0.8871,9.654,-1.2808,1.1531,-0.2885,-0.0749,-0.266,0.0362,-0.028,0.0657,0,4.36,9.24,20.65,64.39,7.5,-83.19,3.1,984.74,77.6,22.7,72.332,39.83558,-84.65375,974.19,1126.097733,,128.7,29.032257,270.1,10-Nov,"$GPRMC,000610,A,3950.134808,N,08439.224796,W,69.5,270.1,160117,0.0,E,D*36::$GPGSA,A,3,03,07,08,09,14,16,22,23,26,27,29,31,1.3,1.0,0.8*37::$GPGGA,000610,3950.134808,N,08439.224796,W,2,13,1.0,333.0,M,-31.0,M,,*78::$GPGSV,3,3,11,07,20,291,,21,00,000,,22,01,198,*44::$GPVTG,270.1,T,270.1,M,69.5,N,128.7,K,D*10::$GLGSV,1,1,0,*79",26480008,2017-01-15 19:06:10:739
9.4768,-1.1803,0.9403,9.6669,-1.2688,1.0542,-0.1901,0.0884,-0.1139,0.0371,-0.046,0.07,0,4.91,8.56,18.04,61.8,7.43,-83.76,3.1,984.75,77.7,22.6,71.221,39.835613,-84.657936,974.19,1118.367014,,129.6,29.032257,270,10-Nov,"$GPRMC,000620,A,3950.136693,N,08439.476062,W,70.0,270.0,160117,0.0,E,D*3A::$GPGSA,A,3,03,07,08,09,14,16,22,23,26,27,29,31,1.3,1.0,0.8*37::$GPGGA,000620,3950.136693,N,08439.476062,W,2,13,1.0,333.0,M,-31.0,M,,*78::$GPGSV,3,3,11,07,20,291,,21,00,000,,22,01,198,*44::$GPVTG,270.0,T,270.0,M,70.0,N,129.6,K,D*1D::$GLGSV,1,1,0,*79",26490009,2017-01-15 19:06:20:740
9.8988,-1.312,0.7207,9.6571,-1.3387,1.0573,0.2417,0.0267,-0.3366,0.0399,-0.0551,0.0578,0,0.6,9.45,22.52,64.92,7.83,-83.72,3.1,985,77.5,22.7,74.44,39.835613,-84.66213,967.74,1118.367014,,128.7,32.258064,269.9,10-Nov,"$GPRMC,000630,A,3950.136703,N,08439.728013,W,69.5,269.9,160117,0.0,E,D*31::$GPGSA,A,3,03,07,08,09,14,16,22,23,26,27,29,31,1.3,1.0,0.8*37::$GPGGA,000630,3950.136703,N,08439.728013,W,2,13,1.0,331.0,M,-31.0,M,,*7D::$GPGSV,3,3,11,31,07,095,23,07,20,291,,21,00,000,*4D::$GPVTG,269.9,T,269.9,M,69.5,N,128.7,K,D*10::$GLGSV,1,1,0,*79",26500009,2017-01-15 19:06:30:740
9.6025,-1.3761,1.3707,9.664,-1.3407,0.99,-0.0615,-0.0354,0.3807,0.0353,-0.0307,0.0548,0,2.9,9.27,20.58,64.96,7.86,-84.15,3.1,984.79,77.4,22.7,71.425,39.835617,-84.66631,974.19,1118.367014,,128.7,32.258064,270.2,10-Nov,"$GPRMC,000640,A,3950.137082,N,08439.978850,W,69.5,270.2,160117,0.0,E,D*3E::$GPGSA,A,3,03,07,08,09,14,16,22,23,26,27,29,31,1.3,1.0,0.8*37::$GPGGA,000640,3950.137082,N,08439.978850,W,2,13,1.0,333.0,M,-31.0,M,,*73::$GPGSV,3,3,11,31,06,095,22,07,20,291,,21,00,000,*4D::$GPVTG,270.2,T,270.2,M,69.5,N,128.7,K,D*10::$GLGSV,1,1,0,*79",26510008,2017-01-15 19:06:40:739
9.3865,-1.0092,0.923,9.6587,-1.3195,1.0674,-0.2722,0.3103,-0.1444,0.0368,-0.0377,0.0584,0,3.17,9.61,22.23,63.72,7.73,-83.69,3.1,984.61,77.7,22.7,72.843,39.835632,-84.670494,980.65,1121.43369,,128.7,29.032257,270.2,10-Nov,"$GPRMC,000650,A,3950.138059,N,08440.229605,W,69.5,270.2,160117,0.0,E,D*39::$GPGSA,A,3,03,07,08,09,14,16,22,23,26,27,29,31,1.2,0.9,0.8*3E::$GPGGA,000650,3950.138059,N,08440.229605,W,2,13,0.9,335.0,M,-31.0,M,,*7A::$GPGSV,3,3,11,26,33,049,24,27,46,133,29,31,06,095,21*40::$GPVTG,270.2,T,270.2,M,69.5,N,128.7,K,D*10::$GLGSV,1,1,0,*79",26520007,2017-01-15 19:06:50:738
9.8001,-1.2121,1.1672,9.659,-1.2666,1.1271,0.1411,0.0546,0.0401,0.038,-0.0368,0.0642,0,0.97,10.63,22.5,63.4,7.42,-83.34,3.1,984.69,77.7,22.6,72.574,39.835632,-84.67469,970.97,1121.43369,,129.6,29.032257,270.1,10-Nov,"$GPRMC,000700,A,3950.138023,N,08440.481536,W,70.0,270.1,160117,0.0,E,D*39::$GPGSA,A,3,03,07,08,09,14,16,22,23,26,27,29,31,1.3,1.0,0.8*37::$GPGGA,000700,3950.138023,N,08440.481536,W,2,13,1.0,332.0,M,-31.0,M,,*7B::$GPGSV,3,3,11,26,33,049,21,27,46,133,28,31,06,095,23*46::$GPVTG,270.1,T,270.1,M,70.0,N,129.6,K,D*1D::$GLGSV,1,1,0,*79",26530008,2017-01-15 19:07:00:739
8.7245,-1.4868,1.3096,9.6587,-1.3059,1.0842,-0.9342,-0.1809,0.2255,0.0325,-0.0182,0.0596,0,4.15,9.55,20.43,61.07,7.65,-83.6,3.1,984.74,77.5,22.6,72.128,39.83564,-84.67887,980.65,1120.541492,,128.7,32.258064,270.1,10-Nov,"$GPRMC,000710,A,3950.138498,N,08440.732391,W,69.5,270.1,160117,0.0,E,D*31::$GPGSA,A,3,03,07,08,09,14,16,22,23,26,27,29,31,1.2,0.9,0.8*3E::$GPGGA,000710,3950.138498,N,08440.732391,W,2,13,0.9,335.0,M,-31.0,M,,*71::$GPGSV,3,3,11,26,33,049,23,27,46,133,26,31,06,095,25*4C::$GPVTG,270.1,T,270.1,M,69.5,N,128.7,K,D*10::$GLGSV,1,1,0,*79",26540007,2017-01-15 19:07:10:738
9.1596,-1.3982,1.1953,9.6556,-1.2913,1.1279,-0.496,-0.1069,0.0675,0.0448,-0.0389,0.0548,0,9.82,8.62,19.18,59.29,7.57,-83.34,3.1,984.75,77.5,22.7,71.414,39.835648,-84.68302,983.87,1120.541492,,129.6,29.032257,270.3,10-Nov,"$GPRMC,000720,A,3950.138930,N,08440.981436,W,70.0,270.3,160117,0.0,E,D*3E::$GPGSA,A,3,03,07,08,09,14,16,22,23,26,27,29,31,1.2,0.9,0.8*3E::$GPGGA,000720,3950.138930,N,08440.981436,W,2,13,0.9,336.0,M,-31.0,M,,*72::$GPGSV,3,3,11,26,33,049,22,27,46,133,27,31,06,095,24*4D::$GPVTG,270.3,T,270.3,M,70.0,N,129.6,K,D*1D::$GLGSV,1,1,0,*79",26550007,2017-01-15 19:07:20:738
11.6693,-1.6939,1.154,9.67,-1.422,0.7997,1.9994,-0.2719,0.1762,0.0506,-0.016,0.0743,0,16.26,9.15,28.87,60.63,8.34,-85.27,3.1,984.84,77.6,22.7,69.555,39.835674,-84.68709,980.65,1121.536016,,118.8,29.032257,270.4,10-Nov,"$GPRMC,000730,A,3950.140553,N,08441.225531,W,64.1,270.4,160117,0.0,E,D*38::$GPGSA,A,3,03,07,08,09,14,16,22,23,26,27,29,31,1.2,0.9,0.8*3E::$GPGGA,000730,3950.140553,N,08441.225531,W,2,13,0.9,335.0,M,-31.0,M,,*74::$GPGSV,3,1,11,03,08,210,21,07,20,291,19,08,22,174,29,09,45,305,31*7A::$GPVTG,270.4,T,270.4,M,64.1,N,118.8,K,D*15::$GLGSV,1,1,0,*79",26560007,2017-01-15 19:07:30:738
9.8072,-1.0594,0.9194,9.696,-1.0986,0.9756,0.1113,0.0391,-0.0562,0.0457,-0.0475,0.0743,0,7.66,10.59,31.09,67.95,6.43,-84.25,3.1,984.75,77.6,22.7,69.226,39.83567,-84.69096,990.32,1121.536016,,116.1,35.48387,270,10-Nov,"$GPRMC,000740,A,3950.140416,N,08441.457475,W,62.7,270.0,160117,0.0,E,D*39::$GPGSA,A,3,03,07,08,09,14,16,22,23,26,27,29,31,1.2,0.9,0.8*3E::$GPGGA,000740,3950.140416,N,08441.457475,W,2,13,0.9,338.0,M,-31.0,M,,*7C::$GPGSV,3,3,11,26,33,049,22,27,46,133,27,31,06,095,23*4A::$GPVTG,270.0,T,270.0,M,62.7,N,116.1,K,D*12::$GLGSV,1,1,0,*79",26570007,2017-01-15 19:07:40:738
9.6696,-1.3599,1.6496,9.67,-1.3434,0.9255,-4.00E-04,-0.0165,0.7241,0.0359,-0.0319,0.0529,0,8.83,9.84,22.01,61.51,7.87,-84.53,3.1,984.48,77.3,22.7,71.285,39.83568,-84.69469,996.77,1135.339914,,116.1,32.258064,270.3,10-Dec,"$GPRMC,000750,A,3950.140759,N,08441.681288,W,62.7,270.3,160117,0.0,E,D*3E::$GPGSA,A,3,03,07,08,09,14,16,22,23,26,27,29,31,1.3,1.0,0.8*37::$GPGGA,000750,3950.140759,N,08441.681288,W,2,13,1.0,340.0,M,-31.0,M,,*7F::$GPGSV,3,3,12,23,71,224,31,26,32,049,21,27,47,133,28,31,06,095,22*75::$GPVTG,270.3,T,270.3,M,62.7,N,116.1,K,D*12::$GLGSV,1,1,0,*79",26580007,2017-01-15 19:07:50:738
9.9922,-1.3485,0.8799,9.6709,-1.2994,0.9773,0.3213,-0.0492,-0.0974,0.0329,-0.0096,0.0554,0,9.19,10.2,25.07,63.52,7.74,-84.21,3.1,984.23,77.6,22.6,69.565,39.83569,-84.69849,996.77,1135.339914,,117.9,32.258064,270.1,10-Dec,"$GPRMC,000800,A,3950.141155,N,08441.909281,W,63.7,270.1,160117,0.0,E,D*3A::$GPGSA,A,3,03,07,08,09,14,16,22,23,26,27,29,31,1.2,0.9,0.8*3E::$GPGGA,000800,3950.141155,N,08441.909281,W,2,13,0.9,340.0,M,-31.0,M,,*70::$GPGSV,3,3,12,23,71,224,32,26,32,049,21,27,47,133,28,31,06,095,21*75::$GPVTG,270.1,T,270.1,M,63.7,N,117.9,K,D*1A::$GLGSV,1,1,0,*79",26590007,2017-01-15 19:08:00:738
9.6409,-1.3731,0.6686,9.6535,-1.3575,1.0667,-0.0126,-0.0156,-0.3981,0.0325,-0.0356,0.0734,0,12.47,9.76,22.42,61.71,7.98,-83.66,3.1,983.82,77.4,22.7,71.099,39.83568,-84.70227,1012.9,1135.339914,,117,32.258064,270,10-Dec,"$GPRMC,000810,A,3950.140932,N,08442.136481,W,63.2,270.0,160117,0.0,E,D*36::$GPGSA,A,3,03,07,08,09,14,16,22,23,26,27,29,31,1.3,1.0,0.8*37::$GPGGA,000810,3950.140932,N,08442.136481,W,2,13,1.0,345.0,M,-31.0,M,,*75::$GPGSV,3,3,12,26,32,049,23,27,47,133,27,31,06,095,22,22,00,000,*79::$GPVTG,270.0,T,270.0,M,63.2,N,117.0,K,D*16::$GLGSV,1,1,0,*79",26600008,2017-01-15 19:08:10:739
9.9054,-1.7597,0.6979,9.6571,-1.6173,0.5437,0.2483,-0.1425,0.1542,0.0454,-0.0386,0.0752,0,8.92,10.46,25.66,65.05,9.25,-86.62,3.1,983.51,77.5,22.7,70.996,39.835693,-84.70619,1022.58,1151.200744,,124.2,32.258064,270,10-Dec,"$GPRMC,000820,A,3950.141463,N,08442.371411,W,67.1,270.0,160117,0.0,E,D*32::$GPGSA,A,3,03,07,08,09,14,16,22,23,26,27,29,31,1.4,1.1,0.9*30::$GPGGA,000820,3950.141463,N,08442.371411,W,2,13,1.1,348.0,M,-31.0,M,,*7A::$GPGSV,3,3,12,26,32,049,21,27,47,133,26,31,06,095,24,22,00,000,*7C::$GPVTG,270.0,T,270.0,M,67.1,N,124.2,K,D*13::$GLGSV,1,1,0,*79",26610007,2017-01-15 19:08:20:738
9.5918,-1.0253,0.7602,9.7211,-1.0985,0.6805,-0.1294,0.0732,0.0796,0.0442,-0.0408,0.0676,0,11.68,11.39,26.19,63.57,6.43,-86,3.1,983.07,77.4,22.8,72.495,39.83552,-84.710304,1025.81,1151.200744,,128.7,32.258064,264.3,10-Dec,"$GPRMC,000830,A,3950.131083,N,08442.618033,W,69.5,264.3,160117,0.0,E,D*3C::$GPGSA,A,3,03,07,08,09,14,16,22,23,26,27,29,31,1.2,0.9,0.8*3E::$GPGGA,000830,3950.131083,N,08442.618033,W,2,13,0.9,349.0,M,-31.0,M,,*70::$GPGSV,3,3,12,26,32,049,28,27,47,133,30,21,00,000,,31,06,095,*77::$GPVTG,264.3,T,264.3,M,69.5,N,128.7,K,D*10::$GLGSV,1,1,0,*79",26620007,2017-01-15 19:08:30:738
9.1016,-0.7811,0.091,9.6999,-1.3287,0.5621,-0.5984,0.5476,-0.4712,0.0478,-0.0328,0.0569,0,13.26,12.21,28.71,63.8,7.79,-86.68,3.1,983.06,77.5,22.6,71.487,39.83503,-84.71437,1025.81,1167.618561,,126.9,29.032257,259.3,10-Dec,"$GPRMC,000840,A,3950.101594,N,08442.862169,W,68.5,259.3,160117,0.0,E,D*39::$GPGSA,A,3,03,07,08,09,14,16,22,23,26,27,29,31,1.2,0.9,0.8*3E::$GPGGA,000840,3950.101594,N,08442.862169,W,2,13,0.9,349.0,M,-31.0,M,,*7A::$GPGSV,3,1,12,03,07,210,22,04,00,000,27,07,21,292,19,08,23,174,25*77::$GPVTG,259.3,T,259.3,M,68.5,N,126.9,K,D*11::$GLGSV,1,1,0,*79",26630007,2017-01-15 19:08:40:738
10.3573,-1.7789,0.2005,9.6922,-1.4018,0.5163,0.6651,-0.3771,-0.3158,0.0493,-0.0188,0.0508,0,13.12,14.07,21.94,53.27,8.22,-86.95,3.1,983.54,77.6,22.7,73.501,39.834225,-84.7184,1022.58,1167.618561,,126.9,32.258064,253.5,10-Dec,"$GPRMC,000850,A,3950.053566,N,08443.103984,W,68.5,253.5,160117,0.0,E,D*3B::$GPGSA,A,3,03,07,08,09,14,16,22,23,26,27,29,31,1.2,0.9,0.8*3E::$GPGGA,000850,3950.053566,N,08443.103984,W,2,13,0.9,348.0,M,-31.0,M,,*75::$GPGSV,3,3,12,26,32,049,27,27,47,133,23,31,06,095,26,21,00,000,*7E::$GPVTG,253.5,T,253.5,M,68.5,N,126.9,K,D*11::$GLGSV,1,1,0,*79",26640008,2017-01-15 19:08:50:739
10.1837,-1.482,0.7655,9.7081,-1.0455,0.9109,0.4756,-0.4365,-0.1453,0.038,-0.0307,0.0633,0,12.88,17.52,25.28,55.07,6.11,-84.65,3.1,983.49,77.6,22.7,70.823,39.83318,-84.7223,1035.48,1157.382356,,127.8,29.032257,249.3,10-Dec,"$GPRMC,000900,A,3949.990765,N,08443.337757,W,69.0,249.3,160117,0.0,E,D*3C::$GPGSA,A,3,03,07,08,09,14,16,22,23,26,27,29,31,1.2,0.9,0.8*3E::$GPGGA,000900,3949.990765,N,08443.337757,W,2,13,0.9,352.0,M,-31.0,M,,*70::$GPGSV,3,3,12,26,32,049,30,27,47,133,27,31,06,095,28,21,00,000,*72::$GPVTG,249.3,T,249.3,M,69.0,N,127.8,K,D*15::$GLGSV,1,1,0,*79",26650007,2017-01-15 19:09:00:738
9.3835,-1.4706,1.327,9.6656,-1.367,0.9375,-0.2821,-0.1036,0.3895,0.0353,-0.046,0.0633,0,7.21,16.62,24.14,52.01,8.01,-84.46,3.1,983.07,77.6,22.7,71.376,39.83209,-84.72612,1032.26,1157.382356,,128.7,29.032257,249.1,10-Dec,"$GPRMC,000910,A,3949.925140,N,08443.567261,W,69.5,249.1,160117,0.0,E,D*36::$GPGSA,A,3,03,07,08,09,14,16,22,23,26,27,29,31,1.2,0.9,0.8*3E::$GPGGA,000910,3949.925140,N,08443.567261,W,2,13,0.9,351.0,M,-31.0,M,,*7E::$GPGSV,3,3,12,26,32,049,29,27,47,133,28,31,06,095,27,21,00,000,*7A::$GPVTG,249.1,T,249.1,M,69.5,N,128.7,K,D*10::$GLGSV,1,1,0,*79",26660008,2017-01-15 19:09:10:739
10.1484,-2.1057,1.3186,9.5953,-1.6358,1.1936,0.5531,-0.4699,0.125,0.0377,-0.0344,0.0743,0,12.72,14.77,29.48,57.16,9.6,-82.91,3.1,983.18,77.6,22.7,71.263,39.830963,-84.73001,1035.48,1157.382356,,124.2,32.258064,249.2,10-Dec,"$GPRMC,000920,A,3949.857844,N,08443.800660,W,67.1,249.2,160117,0.0,E,D*3C::$GPGSA,A,3,03,07,08,09,14,16,22,23,26,27,29,31,1.2,0.9,0.8*3E::$GPGGA,000920,3949.857844,N,08443.800660,W,2,13,0.9,352.0,M,-31.0,M,,*7E::$GPGSV,3,3,12,26,32,049,29,27,47,133,26,31,06,095,26,21,00,000,*75::$GPVTG,249.2,T,249.2,M,67.1,N,124.2,K,D*13::$GLGSV,1,1,0,*79",26670007,2017-01-15 19:09:20:738
10.2119,-0.8535,1.1085,9.6149,-1.411,1.3168,0.597,0.5574,-0.2083,0.0206,-0.0261,0.059,0,12.73,13.37,28.65,60.46,8.27,-82.2,3.1,983.12,77.6,22.8,71.027,39.829937,-84.73396,1032.26,1164.355242,,128.7,32.258064,253.6,10-Dec,"$GPRMC,000930,A,3949.796174,N,08444.037400,W,69.5,253.6,160117,0.0,E,D*3F::$GPGSA,A,3,03,07,08,09,14,16,22,23,26,27,29,31,1.3,1.0,0.8*37::$GPGGA,000930,3949.796174,N,08444.037400,W,2,13,1.0,351.0,M,-31.0,M,,*73::$GPGSV,3,3,12,27,47,132,24,31,06,095,25,03,07,209,,21,00,000,*79::$GPVTG,253.6,T,253.6,M,69.5,N,128.7,K,D*10::$GLGSV,1,1,0,*79",26680008,2017-01-15 19:09:30:739
9.915,-1.1636,1.4425,9.6163,-1.3452,1.3742,0.2987,0.1816,0.0683,0.0264,-0.0478,0.0697,0,10.35,11.7,25.44,60.52,7.88,-81.85,3.1,983.26,77.5,22.8,73.436,39.82925,-84.73792,1029.03,1164.355242,,124.2,32.258064,259.4,10-Dec,"$GPRMC,000940,A,3949.755134,N,08444.275193,W,67.1,259.4,160117,0.0,E,D*3A::$GPGSA,A,3,03,07,08,09,14,16,22,23,26,27,29,31,1.2,0.9,0.8*3E::$GPGGA,000940,3949.755134,N,08444.275193,W,2,13,0.9,350.0,M,-31.0,M,,*7D::$GPGSV,3,2,12,09,45,303,27,16,60,039,18,21,00,000,26,22,00,000,21*70::$GPVTG,259.4,T,259.4,M,67.1,N,124.2,K,D*13::$GLGSV,1,1,0,*79",26690010,2017-01-15 19:09:40:741
10.1137,-1.1073,1.0331,9.6285,-1.1656,1.4504,0.4852,0.0583,-0.4173,0.0274,-0.0225,0.0636,0,12.31,10.91,28.95,64.46,6.83,-81.43,3.1,983.01,77.5,22.7,71.751,39.828842,-84.7419,1012.9,1167.648898,,123.3,29.032257,264.5,10-Dec,"$GPRMC,000950,A,3949.730671,N,08444.513673,W,66.6,264.5,160117,0.0,E,D*39::$GPGSA,A,3,03,07,08,09,14,16,22,23,26,27,29,31,1.2,0.9,0.8*3E::$GPGGA,000950,3949.730671,N,08444.513673,W,2,13,0.9,345.0,M,-31.0,M,,*73::$GPGSV,3,3,12,23,70,222,33,26,31,050,27,27,47,132,28,31,06,095,18*75::$GPVTG,264.5,T,264.5,M,66.6,N,123.3,K,D*13::$GLGSV,1,1,0,*79",26700007,2017-01-15 19:09:50:738
10.161,-1.2061,1.9315,9.6529,-1.0852,1.3469,0.5081,-0.1209,0.5846,0.0325,-0.0389,0.0719,0,10.73,9.66,27.44,65.25,6.6,-81.98,3.1,983.11,77.5,22.6,72.956,39.828728,-84.74577,1022.58,1167.648898,,117.9,32.258064,269.5,10-Dec,"$GPRMC,001000,A,3949.723751,N,08444.746359,W,63.7,269.5,160117,0.0,E,D*33::$GPGSA,A,3,03,07,08,09,14,16,22,23,26,27,29,31,1.2,0.9,0.8*3E::$GPGGA,001000,3949.723751,N,08444.746359,W,2,13,0.9,348.0,M,-31.0,M,,*7D::$GPGSV,3,3,12,23,70,222,31,26,31,050,21,27,47,132,29,31,06,095,23*78::$GPVTG,269.5,T,269.5,M,63.7,N,117.9,K,D*1A::$GLGSV,1,1,0,*79",26710007,2017-01-15 19:10:00:738
9.5684,-1.8076,1.233,9.6234,-1.4739,1.178,-0.055,-0.3337,0.055,0.0356,-0.0472,0.0734,0,12.07,9.35,23.65,63.55,8.64,-83.02,3.1,982.55,77.6,22.7,73.365,39.828743,-84.749565,1032.26,1174.48802,,118.8,32.258064,269.8,10-Dec,"$GPRMC,001010,A,3949.724683,N,08444.973965,W,64.1,269.8,160117,0.0,E,D*3A::$GPGSA,A,3,03,07,08,09,14,16,22,23,26,27,29,31,1.3,1.0,0.8*37::$GPGGA,001010,3949.724683,N,08444.973965,W,2,13,1.0,351.0,M,-31.0,M,,*78::$GPGSV,3,1,12,03,07,209,14,04,00,000,24,07,21,292,18,08,24,174,28*72::$GPVTG,269.8,T,269.8,M,64.1,N,118.8,K,D*15::$GLGSV,1,1,0,*79",26720007,2017-01-15 19:10:10:738
10.5746,-1.1265,1.5676,9.6245,-1.5292,1.0958,0.9501,0.4027,0.4718,0.0246,-0.0515,0.067,0,7.11,10.62,28.02,65.28,9,-83.52,3.1,981.86,77.5,22.7,68.864,39.828728,-84.75349,1041.94,1174.48802,,121.5,32.258064,269.8,10-Dec,"$GPRMC,001020,A,3949.723716,N,08445.209054,W,65.6,269.8,160117,0.0,E,D*39::$GPGSA,A,3,03,07,08,09,14,16,22,23,26,27,29,31,1.3,1.0,0.8*37::$GPGGA,001020,3949.723716,N,08445.209054,W,2,13,1.0,354.0,M,-31.0,M,,*78::$GPGSV,3,3,12,26,31,050,20,27,47,132,28,31,06,095,20,07,21,292,*70::$GPVTG,269.8,T,269.8,M,65.6,N,121.5,K,D*14::$GLGSV,1,1,0,*79",26730008,2017-01-15 19:10:20:739
10.2167,-1.3449,1.4832,9.683,-1.2335,0.9431,0.5337,-0.1115,0.5402,0.0286,-0.0234,0.0489,0,8.74,9.92,25.68,65.89,7.22,-84.47,3.1,981.36,77.4,22.8,71.064,39.82874,-84.757515,1058.06,1205.59272,,124.2,32.258064,270.2,10-Dec,"$GPRMC,001030,A,3949.724478,N,08445.450872,W,67.1,270.2,160117,0.0,E,D*35::$GPGSA,A,3,03,07,08,09,14,16,22,23,26,27,29,31,1.3,1.0,0.8*37::$GPGGA,001030,3949.724478,N,08445.450872,W,2,13,1.0,359.0,M,-31.0,M,,*7E::$GPGSV,3,3,12,26,31,050,19,27,47,132,29,31,06,095,20,07,21,292,*7B::$GPVTG,270.2,T,270.2,M,67.1,N,124.2,K,D*13::$GLGSV,1,1,0,*79",26740008,2017-01-15 19:10:30:739
8.096,-1.2019,0.6997,9.6593,-1.4464,0.8814,-1.5633,0.2445,-0.1817,0.0274,-0.0542,0.0358,0,7.58,10.2,27.36,64.79,8.27,-84.7,3.1,981.53,77.7,22.8,70.04,39.828773,-84.76148,1041.94,1205.59272,,121.5,32.258064,270.2,10-Dec,"$GPRMC,001040,A,3949.726296,N,08445.688653,W,65.6,270.2,160117,0.0,E,D*39::$GPGSA,A,3,03,07,08,09,14,16,22,23,26,27,29,31,1.2,0.9,0.8*3E::$GPGGA,001040,3949.726296,N,08445.688653,W,2,13,0.9,354.0,M,-31.0,M,,*72::$GPGSV,3,3,12,26,31,050,17,27,47,132,30,31,06,095,18,21,00,000,*78::$GPVTG,270.2,T,270.2,M,65.6,N,121.5,K,D*14::$GLGSV,1,1,0,*79",26750007,2017-01-15 19:10:40:738
9.8306,-1.2989,1.2683,9.6963,-1.1692,0.8858,0.1343,-0.1297,0.3826,0.0329,-0.0493,0.0746,0,9.08,9.73,26.95,66.58,6.85,-84.78,3.1,981.6,77.5,22.7,70.484,39.82877,-84.76554,1041.94,1210.504268,,127.8,32.258064,270.2,10-Dec,"$GPRMC,001050,A,3949.726229,N,08445.932673,W,69.0,270.2,160117,0.0,E,D*3A::$GPGSA,A,3,03,07,08,09,14,16,22,23,26,27,29,31,1.2,0.9,0.8*3E::$GPGGA,001050,3949.726229,N,08445.932673,W,2,13,0.9,354.0,M,-31.0,M,,*7B::$GPGSV,3,3,12,27,47,132,30,31,06,095,15,21,00,000,,22,00,000,*70::$GPVTG,270.2,T,270.2,M,69.0,N,127.8,K,D*15::$GLGSV,1,1,0,*79",26760011,2017-01-15 19:10:50:742
10.0604,-0.9858,1.0918,9.6815,-1.0585,1.1484,0.3789,0.0727,-0.0566,0.031,-0.0264,0.0612,0,0.13,10.29,34.78,72.92,6.21,-83.25,3.1,981.79,77.5,22.7,73.161,39.828754,-84.76973,1041.94,1210.504268,,130.5,29.032257,270,10-Dec,"$GPRMC,001100,A,3949.725428,N,08446.183895,W,70.5,270.0,160117,0.0,E,D*32::$GPGSA,A,3,03,07,08,09,14,16,22,23,26,27,29,31,1.3,1.0,0.8*37::$GPGGA,001100,3949.725428,N,08446.183895,W,2,13,1.0,354.0,M,-31.0,M,,*74::$GPGSV,3,3,12,26,31,050,20,27,47,132,31,31,06,095,18,22,00,000,*7E::$GPVTG,270.0,T,270.0,M,70.5,N,130.5,K,D*13::$GLGSV,1,1,0,*79",26770008,2017-01-15 19:11:00:739
10.1712,-1.2408,0.7123,9.6674,-1.1958,1.132,0.5037,-0.045,-0.4197,0.0426,-0.0481,0.0816,0,2.29,11.29,25.4,64.91,7,-83.32,3.1,981.93,77.5,22.6,72.06,39.82876,-84.77386,1041.94,1195.578489,,126.9,32.258064,270.1,10-Dec,"$GPRMC,001110,A,3949.725547,N,08446.431220,W,68.5,270.1,160117,0.0,E,D*3B::$GPGSA,A,3,03,07,08,09,14,16,22,23,26,27,29,31,1.3,1.0,0.8*37::$GPGGA,001110,3949.725547,N,08446.431220,W,2,13,1.0,354.0,M,-31.0,M,,*75::$GPGSV,3,3,12,26,31,050,18,27,48,130,29,31,05,097,18,22,00,000,*70::$GPVTG,270.1,T,270.1,M,68.5,N,126.9,K,D*11::$GLGSV,1,1,0,*79",26780008,2017-01-15 19:11:10:739
